Datum,O_NO,O_NO2,O_PM10,D_RH,D_Temperature,D_NO,D_NO2,D_PM10,N_Pressure_[mbar],N_RH,N_Temperature,N_Percipitation,N_NO,N_NO2,N_PM10,N_WindSpeed,N_WinDir,N_O3,W_RH,W_Temperature,W_NO,W_NO2,W_PM10,W_WindSpeed,W_WinDir,S_RH,S_Temperature,S_NO,S_NO2,S_PM10,S_WindSpeed,S_WinDir,S_O3,dayofyear,year,weekdays_Friday,weekdays_Monday,weekdays_Saturday,weekdays_Sunday,weekdays_Thursday,weekdays_Tuesday,weekdays_Wednesday,months_Apr,months_Aug,months_Dec,months_Feb,months_Jan,months_Jul,months_Jun,months_Mar,months_May,months_Nov,months_Oct,months_Sep,season_fall,season_spring,season_summer,season_winter,S_Ox,N_Ox
2014-02-26,46.774715,39.33907,55.448116,81.63009,4.2740493,103.841644,61.500183,56.272236,978.12476,79.64754,4.480162,0.0,12.012622,32.07305,37.574978,0.87617904,117.96746,25.23115,77.508934,5.0056553,28.823128,38.752697,47.20796,0.42991456,178.55275,82.581665,3.5333135,52.37598,42.421413,51.11562,0.5946972,140.34917,19.403723,057,2014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61.825136,57.3042
2014-02-27,31.329136,43.79473,54.810146,72.25298,6.2765746,51.68256,58.217403,46.935604,977.29004,71.687416,6.0578136,0.0,5.288954,33.21074,33.77998,0.7943066,174.23912,27.231,69.228035,7.005609,14.154663,42.368225,48.443893,0.5814443,130.46109,73.712654,6.0980973,29.509275,50.644184,50.104248,0.4518235,178.38629,17.90366,058,2014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68.547844,60.44174
2014-02-28,27.428467,38.275417,61.626034,72.859116,6.6414084,87.28117,68.28884,49.312958,976.65875,69.52616,7.001974,0.0,4.1531806,29.045897,29.558855,1.0251086,126.36243,39.505894,70.04746,7.1272736,21.332558,40.592777,40.45225,0.40993586,157.48456,72.501854,6.328041,37.872513,41.885555,44.856182,0.6780967,160.58757,29.9583,059,2014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.84385499999999,68.551791
2014-03-01,26.29465,43.823654,46.103832,73.699394,5.3462276,62.52787,63.650665,39.70345,968.86743,74.03132,5.163937,0.0,7.631648,35.518528,28.241346,0.80791706,149.59319,27.716702,71.58849,5.7629123,16.317255,42.260242,36.85893,0.48411688,161.71745,74.08423,5.022975,30.808186,46.755756,40.98725,0.68273044,201.11726,23.80422,060,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70.559976,63.23523
2014-03-02,11.693523,29.50189,23.797089,74.62402,5.614565,36.906673,53.874714,28.341415,964.5867,73.62404,5.602391,0.0020210247,2.9981651,25.73408,19.798897,0.8383452,100.92993,40.6738,72.03707,6.2011867,6.572021,30.64099,22.550135,0.5127087,105.10389,74.79478,5.3506355,15.525715,33.358864,33.001934,0.49604282,136.5911,36.222645,061,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,69.581509,66.40788
2014-03-03,8.822581,21.538513,37.888653,75.99835,7.028507,28.143812,41.33449,36.851864,962.8301,72.69954,7.2248664,0.022883182,0.23364303,16.135654,25.743813,0.78322935,109.9154,49.68016,73.6902,7.2712255,4.9962397,19.45261,28.064842,0.5768981,127.56607,73.89826,6.849173,12.579026,20.32394,34.667263,0.8443062,137.07199,49.775898,062,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70.099838,65.815814
2014-03-04,30.12852,39.133354,40.11808,86.07833,5.28684,60.409176,54.981934,40.578907,958.9876,83.23704,5.36601,0.11989222,4.2763925,23.512535,27.58742,0.9858703,102.41274,36.40119,84.22328,5.6810346,13.495047,33.542183,39.804268,0.43017647,133.5461,85.80125,4.88891,42.16421,34.733242,46.646328,0.73015124,149.07915,27.370987,063,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,62.104229,59.913725
2014-03-05,20.013016,28.364288,27.303467,89.30912,5.54849,59.621815,50.80921,24.601227,961.64264,87.450264,5.616152,0.08514211,1.3489418,20.142807,13.026409,0.55075175,196.55995,30.806288,86.99655,6.121636,5.420522,25.899075,15.783935,0.4607226,108.50107,89.19977,5.6105714,10.083236,30.355476,20.329048,0.6538594,185.60072,23.277102,064,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,53.632577999999995,50.949095
2014-03-06,18.359224,31.176435,34.39352,60.921833,8.73095,50.89771,46.799484,34.806904,971.4023,62.842285,8.528877,0.0,2.6598744,22.500475,18.412489,1.2054756,276.20972,39.74084,55.46005,9.237083,3.3686693,17.826012,21.277061,1.2766784,283.31073,64.99736,8.441529,35.069397,31.767523,29.027018,1.2508897,255.64641,32.677868,065,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64.445391,62.241315
2014-03-07,16.948496,29.756691,34.972675,50.49177,9.6168,25.876247,29.46616,27.630165,981.4048,51.374405,9.831151,0.0,0.10337866,8.458882,19.498552,1.8557229,320.1406,67.04617,45.708652,10.051358,4.818647,12.2532425,36.529774,2.2362118,333.74582,50.384552,9.810936,2.3209658,17.423737,22.98625,2.7571929,331.2938,59.10805,066,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76.531787,75.505052
2014-03-08,29.357113,33.802387,59.17911,64.94994,7.671238,46.118053,41.65915,46.624863,984.1834,63.67996,7.721721,0.0,5.923501,18.868511,35.767986,1.0182544,152.65855,51.26063,60.14633,8.847583,6.8284535,23.11769,40.93482,0.8818417,184.34416,65.2919,7.526819,17.539646,26.257187,43.85847,1.0389267,134.74971,46.263313,067,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,72.5205,70.129141
2014-03-09,18.160358,34.69509,53.807156,66.58428,7.2773094,30.202671,48.601753,48.765614,988.8865,65.936584,7.26107,0.0,2.1080792,24.187632,40.755207,0.76696604,141.1111,42.679867,62.32674,8.280208,4.114548,30.183056,47.145325,0.4913969,156.73906,66.81512,6.880167,14.846148,39.229008,50.941425,0.42987418,198.3825,32.147038,068,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,71.376046,66.86749900000001
2014-03-10,10.606848,34.895145,42.165833,66.968834,6.665872,42.99576,54.257683,48.609722,990.2868,63.129154,7.181921,0.0,1.4458714,24.993353,32.521225,0.7791342,105.345894,53.73174,63.53895,7.5851607,9.383137,34.529957,39.656445,0.40328038,153.58792,66.21124,6.232493,17.879787,35.945335,46.367664,0.5582449,158.19566,40.168137,069,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76.113472,78.725093
2014-03-11,20.070105,36.48167,47.199924,63.29721,7.2975316,53.068745,62.546894,47.024097,986.32196,65.489174,6.9774766,0.0,5.4142575,29.361412,32.968822,1.0959765,79.62505,46.303967,60.4204,8.0234165,11.826241,37.599625,46.382996,0.53704786,89.5257,60.40129,7.102901,17.003836,43.183937,42.284424,0.8314875,189.65527,36.344627,070,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,79.528564,75.665379
2014-03-12,30.695171,47.629852,45.824905,54.908443,7.9430146,53.280834,64.630806,41.832443,985.5749,57.616516,7.6942964,0.0,2.5692325,32.6092,28.910744,1.1500775,129.65462,47.08035,53.355637,8.262105,19.442278,44.81264,40.68531,0.37777713,197.32332,51.37837,7.420725,32.738644,50.83263,44.32628,0.44227037,228.38206,32.920406,071,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,83.75303600000001,79.68955
2014-03-13,35.94642,52.488197,60.31099,59.384136,8.330356,106.73559,80.80261,73.12234,988.76495,54.95089,9.203478,0.0,4.5558715,40.812267,42.61606,1.0651804,111.52645,47.320145,56.434322,8.844309,31.1538,56.301228,57.57675,0.47094002,185.11499,55.380993,7.7735977,68.4055,62.797424,68.62403,0.4340727,186.20259,25.462688,072,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,88.26011199999999,88.13241199999999
2014-03-14,30.64792,56.56034,65.14326,62.11172,8.66704,47.23384,70.249825,58.186245,987.8052,61.658817,8.67991,0.0,3.9756086,40.785942,51.933075,1.1475724,77.48144,46.003616,59.87917,8.407029,16.358665,55.672985,66.73292,0.46251282,153.84367,58.657852,8.017226,50.33743,63.35346,72.46237,0.42083776,182.80653,31.973427,073,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,95.326887,86.789558
2014-03-15,35.803043,59.270706,66.55793,63.09312,10.426799,79.92413,75.931175,64.88342,983.1572,61.288624,10.994266,0.0,2.808278,36.233845,45.177685,1.2407862,94.04162,54.51779,60.695282,10.508361,25.248512,56.283733,64.68847,0.41417837,159.74486,59.402256,9.896823,49.831463,64.351395,69.41004,0.55829793,179.83531,33.42655,074,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,97.77794499999999,90.751635
2014-03-16,14.337545,38.846073,42.272705,65.53871,9.420386,51.15125,55.25602,46.039387,973.4026,62.6665,10.416684,0.0,9.102337,36.72647,34.60214,1.4451085,215.6108,43.266994,63.1637,9.664439,13.395055,43.701,61.61789,0.80180985,230.27443,61.895832,8.939969,28.394674,47.449875,48.163498,1.1779574,187.274,31.32632,075,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,78.776195,79.99346399999999
2014-03-17,2.9144576,14.949252,9.068711,53.042454,13.020141,10.821358,24.48821,9.53993,971.58594,56.195606,12.932662,0.0,0.41303557,11.876387,4.6037464,1.677643,229.35738,61.324154,50.184692,13.020169,0.67007846,12.499469,13.148876,0.89843065,260.345,47.97652,12.998366,1.2040411,14.272875,8.154817,1.8752542,245.51167,57.070354,076,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,71.34322900000001,73.200541
2014-03-18,25.131742,41.139404,24.786484,46.573025,15.494142,45.8063,53.796333,21.772943,975.2829,48.613174,16.122736,0.0,3.079648,25.77939,13.423199,1.1206429,228.78807,58.876293,41.989784,15.793448,10.204669,29.931768,17.568058,0.7815182,236.21869,42.078396,14.909924,21.04502,40.539246,21.431223,0.7715881,220.72517,43.560337,077,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84.099583,84.655683
2014-03-19,27.437592,42.157906,43.522705,66.25542,12.739839,46.99166,63.491795,37.373837,976.2361,65.2863,12.335689,0.0,5.5611486,34.71882,29.79503,0.98350024,112.46935,43.322315,63.52818,12.627628,9.279603,43.16846,45.032806,0.63531977,123.92362,57.83612,12.710006,18.854548,42.36293,40.46515,0.7603586,212.47932,40.749104,078,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,83.112034,78.041135
2014-03-20,10.165063,30.33253,26.583048,53.462147,12.737969,31.599789,44.381123,24.611074,978.90405,57.817066,12.276616,0.0,0.58567005,23.443691,16.406788,2.0116472,233.42976,52.259537,50.479015,12.876412,4.5529876,23.74014,54.45093,1.353435,261.5635,47.921757,12.484001,12.729951,31.654848,23.724081,2.0640013,270.49234,45.17631,079,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76.831158,75.703228
2014-03-21,24.895384,45.56528,32.636326,58.682266,12.0681715,56.92745,64.50061,34.314735,983.6386,60.547085,11.869388,0.0,3.5822654,32.05801,18.903368,1.0055041,123.23312,46.93732,55.648228,12.286046,13.987704,42.99374,30.140884,0.5780016,136.12048,52.16179,11.667759,31.009563,48.547382,32.556362,0.72905976,212.0246,32.08959,080,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80.636972,78.99533
2014-03-22,21.17726,43.84484,42.169106,60.1994,13.27418,36.20731,58.26873,32.85557,975.90283,61.01273,12.987519,0.0,3.246232,27.486162,23.385767,1.46597,95.90516,60.66657,55.891697,13.542726,7.742169,30.8411,31.158792,0.87225896,158.9297,56.0646,12.324836,24.332722,50.668068,44.125797,0.6570287,186.51599,36.551918,081,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87.219986,88.152732
2014-03-23,3.7187293,19.596258,26.460943,57.260532,14.401938,9.564335,27.654022,25.346916,969.1558,60.440563,13.666873,0.0,0.4757541,21.373772,22.552872,1.5717182,182.08916,68.418236,50.107624,14.987725,0.87467605,13.548297,24.464424,1.7702605,221.85455,50.508526,14.002224,1.816224,19.49418,27.759054,1.3680159,176.26764,73.519,082,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93.01318,89.792008
2014-03-24,5.3833184,19.566196,20.603737,81.18316,10.316521,11.144748,29.196749,18.080662,963.12213,77.824326,9.971781,0.20053756,0.10910511,12.566995,13.452853,1.07639,195.6393,58.94237,79.25227,10.343779,0.3707246,13.642493,15.708236,0.8722854,177.34961,73.90863,10.263988,0.9533339,16.529596,19.369453,1.293,201.67491,60.610783,083,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,77.140379,71.509365
2014-03-25,12.67484,25.00477,15.365302,68.244965,6.404552,31.355247,43.997143,17.281012,966.76373,68.617355,6.2010555,0.042345744,1.2504791,17.857021,6.830928,0.95201933,276.07077,47.90128,65.06907,6.4839077,3.955621,21.101528,9.35918,0.8538127,233.83989,67.643745,6.4763336,5.3128963,26.589231,11.928222,0.8935483,218.75726,41.02358,084,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,67.61281100000001,65.758301
2014-03-26,14.664877,30.541803,19.325722,77.64345,4.233008,38.77851,49.663887,22.252533,969.74023,76.75623,4.1315866,0.030902088,3.6379316,23.093403,13.50299,0.99677175,147.81662,41.489872,76.533,4.3309803,10.280143,30.802248,18.310343,0.62812835,148.34686,74.313934,4.3202405,18.088434,35.921364,21.39881,0.5120023,194.4051,30.284433,085,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,66.20579699999999,64.583275
2014-03-27,13.540441,30.800743,27.537537,68.36014,6.6410046,32.577763,48.291466,25.31032,973.034,69.40551,6.557826,0.002197182,1.361933,23.284351,20.966063,0.6950336,137.00371,42.416508,65.94582,6.8099103,4.744141,27.22273,22.17028,0.361172,155.34404,68.57187,6.7494864,10.352264,34.728676,26.360985,0.35900584,196.90668,33.584442,086,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,68.313118,65.70085900000001
2014-03-28,11.679577,31.639069,31.620924,64.90476,9.249391,46.26641,60.269737,31.412054,973.0053,65.87486,9.0020485,0.0,1.4735825,26.472666,24.73377,0.7884756,172.40277,47.986897,62.83727,9.293231,15.517934,35.33327,31.573532,0.57950443,101.55292,62.527653,9.223781,5.3702455,31.54717,26.693884,0.92831635,183.00537,48.695366,087,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80.242536,74.459563
2014-03-29,18.658726,37.345844,30.673851,55.010284,12.115429,41.729515,58.25712,28.750412,975.5865,59.955944,11.472104,0.0,1.0759668,19.05301,19.827618,0.9946006,147.31856,62.2083,51.743973,12.127839,10.599473,31.127504,27.206573,0.5179447,123.00397,53.193207,11.928901,12.95352,35.545364,24.50413,0.8986306,151.26256,52.759468,088,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,88.304832,81.26131000000001
2014-03-30,10.777567,31.617798,28.669151,58.973297,11.42244,38.66859,52.897976,33.01689,981.2348,58.53279,11.95063,0.0,1.0577681,23.43788,21.005499,0.99340767,187.17747,58.984188,56.999523,11.586915,8.651677,35.905197,28.24359,0.4863285,153.70345,57.298965,11.144347,23.401941,38.931385,33.729923,0.4976177,198.43602,41.398907,089,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80.330292,82.422068
2014-03-31,8.09396,28.845482,35.904324,58.588978,12.844869,19.408537,48.954422,36.356762,976.6584,61.042393,12.5983925,0.0,0.97731775,24.094496,27.938004,1.1391001,87.443665,60.81954,57.276047,12.699492,3.6479473,32.24767,29.051298,0.4554492,178.81892,56.30573,12.389054,8.892061,37.935596,37.658306,0.48142874,198.99919,44.800537,090,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82.736133,84.91403600000001
2014-04-01,29.037441,46.592354,50.991566,55.30405,13.927016,68.93817,68.57185,48.71404,972.6812,55.95366,14.158593,0.0,1.856438,30.959044,31.241743,1.0651788,191.7622,55.737377,53.57279,13.891505,24.550228,46.783894,40.153248,0.58236635,212.64978,53.563328,13.372567,30.722513,48.61095,48.88641,0.47939837,204.58687,36.876633,091,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.487583,86.696421
2014-04-02,19.727934,37.11803,50.747555,60.100574,13.588449,45.19527,61.561146,48.74918,972.7967,61.49589,13.090774,0.0,4.289042,31.789366,40.709606,0.96736187,112.85247,61.6583,58.16683,13.531911,15.161697,38.549927,51.667984,0.5113562,154.4503,56.50456,13.228714,30.389427,40.059486,52.778645,0.6136163,167.95602,56.33808,092,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96.397566,93.447666
2014-04-03,14.736547,39.89803,58.85756,65.60602,14.16584,39.50162,66.49863,54.522373,971.2769,66.32482,13.639758,0.0,2.8601408,26.973272,50.135876,1.193875,69.57626,71.41778,62.94771,14.158414,10.470741,43.38905,58.620956,0.6560616,115.690025,58.820255,14.103806,9.531863,42.67412,54.385082,0.71831656,194.34395,63.26745,093,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105.94157,98.391052
2014-04-04,27.93182,49.631203,59.002583,66.72106,13.80963,64.17727,71.35268,55.25307,967.928,66.382454,14.040142,0.0,3.0045037,34.712032,45.146915,1.0336328,152.86214,48.864777,63.93271,13.895931,17.73349,42.451767,57.75586,0.49193034,181.98653,65.856926,13.019938,30.993795,53.435993,60.209934,0.4555914,166.92862,29.079353,094,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.51534600000001,83.576809
2014-04-05,23.562918,38.304203,48.269867,68.04565,14.700011,70.154335,61.558956,53.03401,967.75464,65.19155,15.157906,0.0,2.060771,23.99063,36.976017,1.0387796,147.11913,58.45841,64.98153,14.8530855,25.41111,40.323383,52.44719,0.5418181,142.92732,65.50451,14.250691,39.715683,38.09249,53.381256,0.7785564,122.88325,44.914307,095,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.006797,82.44904
2014-04-06,6.7875795,25.95034,43.742878,70.73466,15.112901,20.651527,46.882492,42.193836,971.2412,71.60063,14.7659235,0.0,0.5736493,19.871778,37.259045,0.9812289,128.99194,59.903336,67.773705,15.122964,1.21755,22.695791,39.33797,0.43853053,152.4282,64.07281,15.044528,1.8773513,27.091137,43.803974,0.66859025,184.29236,59.02601,096,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.117147,79.775114
2014-04-07,8.274319,22.0228,34.46339,80.803986,13.525852,15.40842,33.28901,32.519703,976.8814,75.21657,13.965439,0.0,1.0565528,16.601019,28.084803,0.91592425,150.94356,49.36957,76.939835,13.782268,2.8536773,21.647085,28.451752,0.50611275,200.52687,78.94599,13.293141,4.139783,25.686079,35.5444,0.5497029,170.23256,35.761494,097,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.447573,65.970589
2014-04-08,30.602358,35.894985,37.7171,64.24952,14.689171,69.83643,54.90384,41.067284,978.884,65.25126,14.657599,0.0,5.2867937,20.79466,25.562294,1.0093011,122.311455,52.951748,60.873592,14.823235,13.14227,31.337925,41.183533,0.5298443,180.05998,66.78155,14.3343725,33.201805,34.010147,34.748535,0.6165797,176.73488,37.235695,098,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.24584200000001,73.746408
2014-04-09,24.914537,32.40802,33.95824,61.817623,15.837704,53.34662,49.521946,36.650646,974.65643,62.245434,16.052626,0.11806682,6.41333,25.724293,24.68238,1.5120635,173.45439,56.16771,59.03798,15.856011,12.454621,30.509003,44.976654,1.0697852,198.0584,61.382324,15.449622,27.240192,29.986134,33.112965,1.2167038,170.81645,51.42895,099,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.41508400000001,81.892003
2014-04-10,10.0430975,19.400293,12.727397,53.3409,10.593034,29.309605,35.005054,14.189755,979.5019,58.742966,10.105071,0.016168177,0.6964996,13.274309,5.82148,1.8460838,245.56114,68.31167,51.407307,10.61089,2.742604,11.89274,11.131602,1.4972788,293.307,54.226883,10.47532,4.868078,20.892132,10.942819,1.9619178,252.76509,62.83806,100,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.730192,81.58597900000001
2014-04-11,19.597483,29.686388,20.264631,67.1656,8.602694,50.226418,51.93862,23.824827,977.4908,68.38174,8.3494425,0.0,6.150553,22.847595,10.265256,1.1015555,142.34035,48.151188,66.06433,8.6429,11.682776,28.550714,20.134441,0.72748023,181.76683,64.75323,8.619703,21.654255,34.749813,18.372526,0.89727443,209.95363,36.362026,101,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.111839,70.998783
2014-04-12,14.45347,25.28632,20.12065,63.41508,10.419648,27.687323,39.120632,20.17955,978.15015,66.98048,10.394797,0.0,2.378365,18.67313,15.76564,0.6388708,162.84236,52.374542,62.975723,10.615279,2.412584,18.6435,16.122746,0.5764129,153.25462,64.45214,10.424386,4.9747887,20.62415,15.405156,0.7328679,145.08116,52.663677,102,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.287827,71.047672
2014-04-13,11.239731,26.564716,22.593508,61.52002,11.704886,22.7364,41.626957,22.51507,976.2993,66.51674,11.340747,0.0,1.2231655,19.050884,16.554749,0.55401164,168.73323,47.17815,60.42763,11.795147,2.3076427,21.622446,17.286722,0.47071815,164.19888,61.29433,11.505034,4.9234896,25.550707,20.708296,0.58030885,116.99216,46.15767,103,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.708377,66.229034
2014-04-14,6.6211367,22.652939,20.456705,65.160576,11.554032,16.964952,38.224297,20.948301,976.02466,67.18087,11.308484,0.0,0.42374682,14.667041,13.313946,0.98713785,202.42767,57.762978,64.50599,11.491353,1.8762109,21.727821,16.334255,0.633182,196.9569,64.32357,11.23312,4.473378,30.311998,22.348373,0.55270034,230.86584,40.08421,104,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.396208,72.430019
2014-04-15,17.034563,27.365578,22.344042,58.642765,11.095249,60.042538,50.49822,28.465864,972.1735,61.591175,11.123187,0.0,4.074779,22.715038,15.692794,1.3249673,147.79402,57.840107,56.86571,11.153571,28.073034,38.50633,31.653198,0.8106893,225.09448,57.20877,10.846587,35.14698,30.936415,28.776432,1.2000822,208.8468,50.399742,105,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.336157,80.55514500000001
2014-04-16,4.664533,12.576011,9.270629,48.420425,8.080971,21.978535,31.639318,11.174251,976.36475,56.35524,7.572321,0.0,0.4224397,9.87001,3.1202252,1.5595369,281.5225,72.74162,46.887768,7.988092,2.5488029,11.657765,11.692066,1.5203303,323.1434,44.07369,8.170385,4.602772,15.931838,8.736304,2.1493733,308.69504,70.12354,106,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.055378,82.61162999999999
2014-04-17,5.388478,13.335374,9.082291,57.022755,7.4154696,29.114069,33.828857,13.64115,981.4992,61.65006,7.2869134,0.0,0.59366614,10.500091,4.984051,1.5815382,264.53665,63.15622,55.086826,7.5271163,4.1379256,11.463233,15.419366,1.7684522,311.76047,50.37285,7.439239,4.770292,18.762712,10.781554,2.1452608,314.67285,58.535374,107,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.298086,73.656311
2014-04-18,5.7232275,16.365244,13.542068,47.01491,9.530852,21.260195,29.855217,15.911502,979.0664,52.06545,9.44357,0.0,0.036717225,5.485802,8.064269,1.8141961,310.78116,83.78257,43.88116,9.540717,2.38306,8.977856,18.093807,2.1533577,320.3398,40.469357,9.60291,2.1443655,12.737326,11.989251,2.2149036,312.2379,77.2831,108,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.020426,89.268372
2014-04-19,9.883912,24.736736,18.735682,47.69142,12.261344,39.027233,46.50494,21.74758,969.50903,51.26819,12.373692,0.0,1.3982027,16.951656,14.109348,1.1040633,175.44627,77.14012,45.26584,12.496036,6.097257,23.557604,16.84295,0.5881852,169.11026,43.679768,12.065782,12.392087,25.570864,21.202555,0.9273501,156.38249,68.74129,109,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.312154,94.091776
2014-04-20,3.898163,17.923346,24.713327,62.05746,13.428931,12.716621,36.48329,24.868805,967.81683,66.32349,12.99603,0.116370164,0.115347385,11.052974,20.949968,1.278006,241.61,78.91246,60.459072,13.635307,0.49376622,13.642618,20.478582,0.70306545,217.67725,58.635967,13.342446,1.2813987,19.428095,26.238405,0.84305817,196.5418,72.23757,110,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91.665665,89.965434
2014-04-21,4.6052256,14.815195,16.03696,90.41163,10.133065,8.386761,25.288052,14.422436,969.04144,89.57798,10.169236,0.27140373,0.0557686,8.920215,13.671096,0.57489264,192.96596,61.758247,88.7364,10.139829,0.12854718,10.565244,11.436429,0.4362786,211.0382,90.10422,10.280381,0.7253483,12.566527,16.020144,0.38959038,180.04793,63.40876,111,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.97528700000001,70.678462
2014-04-22,6.893368,16.349905,20.84595,87.6662,11.587022,7.228663,22.36316,17.634115,968.5972,85.357506,11.756813,0.12178131,0.049850546,9.262127,18.515045,0.45049337,128.73392,53.67792,85.67513,11.665002,0.10392403,11.163236,17.755901,0.33803725,147.81703,87.418785,11.808352,0.52017915,11.078872,22.416466,0.65749156,141.13194,58.095085,112,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69.173957,62.940047
